作品ID,論理,制御フロー,同期,抽象化,データ表現,ユーザとの対話性,並列処理,CTスコア
878464808,0,0,0,0,0,0,0,0
941950257,0,2,0,0,0,1,0,3
1054133203,3,3,3,3,3,2,3,20
506915739,2,2,1,3,2,2,1,13
1049883791,0,2,0,0,1,1,0,4
1050553559,1,2,2,1,2,2,3,13
620650136,2,2,2,1,2,1,3,13
714181842,0,2,0,1,1,1,1,6
802806858,3,3,3,3,2,1,3,18
1023068731,3,3,3,3,3,1,3,19
814457539,3,3,3,3,3,2,3,20
1065013408,3,2,0,1,1,1,1,9
41677488,0,0,0,0,0,0,0,0
378227632,3,2,3,3,2,2,3,18
888978404,1,2,3,3,1,1,1,12
1059394198,0,2,1,1,1,2,0,7
1056948921,0,1,0,1,1,2,0,5
63825026,0,0,0,0,0,0,0,0
792977784,3,3,2,1,2,2,3,16
848906654,3,3,3,3,2,2,2,18
809827908,3,3,2,1,2,2,3,16
602231162,3,3,3,3,2,2,3,19
929039902,0,1,2,1,1,1,0,6
24983803,3,3,3,3,3,2,3,20
850032912,3,3,3,3,3,2,3,20
661914879,3,3,3,3,3,2,3,20
929032912,3,3,3,3,3,2,3,20
892903985,3,3,3,3,3,2,3,20
1071158408,1,2,0,0,1,2,0,6
1077857857,0,2,2,3,1,1,1,10
717809299,2,3,2,3,2,1,3,16
537987358,0,2,1,3,1,1,1,9
858003255,0,0,0,0,0,0,0,0
152360312,3,3,3,3,3,2,3,20
527821162,3,3,3,3,3,2,3,20
726546009,3,3,3,3,3,2,3,20
392042048,0,1,3,1,1,2,3,11
316628586,0,1,3,1,1,2,3,11
266116253,0,2,3,1,1,2,3,12
229970547,3,3,3,3,2,2,3,19
1082540447,0,0,0,0,0,0,0,0
830347922,3,3,3,3,3,2,3,20
927115482,0,0,0,0,0,0,0,0
1059957942,0,1,0,1,1,2,2,7
771882104,0,0,0,0,0,0,0,0
1057273993,0,1,0,1,1,2,0,5
1038609041,0,1,0,1,1,2,0,5
1052774252,0,0,0,0,0,0,0,0
912403229,0,2,3,1,2,2,3,13
714565015,0,1,0,1,1,2,0,5
1030940645,0,3,1,3,1,1,1,10
1030901319,0,0,0,0,0,0,0,0
258088374,3,3,3,3,2,2,3,19
1018590427,3,3,3,3,3,2,3,20
1022280343,3,3,3,3,3,2,3,20
1072421109,3,2,3,1,1,2,3,15
1074139898,1,2,2,1,1,2,3,12
1048624559,3,2,0,1,1,2,1,10
1038670655,0,2,0,2,1,2,1,8
1030405588,0,1,0,0,0,1,0,2
1038449084,0,3,2,2,2,2,3,14
1037726672,0,2,1,1,1,1,1,7
1037853809,0,2,3,1,1,2,1,10
1037810477,0,2,0,1,1,2,1,7
1038179348,0,0,0,0,0,0,0,0
1037651721,0,2,3,1,1,2,3,12
1037963633,0,2,2,1,1,1,1,8
1037796336,0,2,0,1,1,1,1,6
1031901177,2,2,2,1,1,2,3,13
687861467,1,2,2,3,2,1,1,12
1024914927,0,2,0,0,0,1,0,3
1019416952,0,2,2,1,1,2,2,10
1008803512,0,2,2,1,1,2,1,9
1009364287,0,2,1,1,1,1,1,7
987634897,0,2,2,2,2,1,3,12
999970795,0,2,0,1,1,1,0,5
1020676795,0,0,0,0,0,0,0,0
1041051088,0,1,0,1,1,2,0,5
1019553943,3,2,3,2,2,2,3,17
1043570336,0,2,3,1,1,1,1,9
926966662,3,3,2,2,2,2,3,17
11895157,0,0,0,0,0,0,0,0
1033966733,0,2,2,1,1,1,1,8
1005323142,0,0,0,0,0,0,0,0
600739641,3,3,3,3,2,2,3,19
1027030936,3,3,1,1,1,2,1,12
987243185,0,2,0,1,1,2,1,7
641881124,0,2,2,1,1,2,0,8
963912654,0,1,0,0,1,2,0,4
829393971,0,1,0,0,2,1,0,4
880475028,0,1,2,1,2,1,1,8
900922526,0,0,0,0,0,0,0,0
888301586,0,1,0,1,1,2,0,5
1066313109,3,3,3,2,1,2,3,17
120807173,0,0,0,0,0,0,0,0
537079541,0,2,0,1,1,2,1,7
1056538787,0,1,0,2,0,0,0,3
1056429873,1,2,2,2,1,2,3,13
976472325,0,1,1,0,0,1,0,3
406453029,3,2,1,2,2,1,1,12
1040776021,3,3,3,3,2,2,1,17
946938633,0,2,3,1,1,2,1,10
739072891,0,2,0,0,1,1,0,4
988457308,0,2,1,1,1,1,1,7
103418583,0,0,0,0,0,0,0,0
195272781,0,0,0,0,0,0,0,0
443481863,0,2,1,1,1,1,1,7
811941018,0,2,1,1,0,1,1,6
1013775391,0,1,0,1,1,2,1,6
867809661,0,0,0,0,0,0,0,0
979173321,0,2,2,1,1,2,1,9
973737704,0,2,0,1,0,2,1,6
969328986,0,1,0,1,1,2,0,5
1052204168,0,2,2,1,1,1,3,10
98425046,0,0,0,0,0,0,0,0
1040450374,0,2,1,2,2,1,1,9
814363032,0,0,0,0,0,0,0,0
986731487,0,2,0,0,0,1,0,3
1009442366,0,2,0,1,1,2,1,7
1020225875,0,2,1,1,1,1,1,7
1004724896,0,2,1,0,1,1,0,5
900933249,0,1,0,0,0,1,0,2
750614221,0,0,0,0,0,0,0,0
1021004749,0,2,2,1,1,1,0,7
1050093563,3,3,3,2,1,2,1,15
1040707693,0,1,1,1,1,1,1,6
1045600053,0,2,2,1,1,1,1,8
1077742688,3,2,3,1,2,2,1,14
1070347012,0,0,0,0,0,0,0,0
1044715764,0,2,0,1,1,2,1,7
10370162,0,0,0,0,0,0,0,0
10370101,0,0,0,0,0,0,0,0
170093179,0,1,0,0,1,1,0,3
1016520311,2,3,3,1,1,2,2,14
1004726172,0,0,0,0,0,0,0,0
1000609357,0,2,2,1,1,1,0,7
1000809087,0,2,2,1,1,1,1,8
1000368047,0,2,1,0,1,1,0,5
996668469,2,1,2,1,1,2,2,11
993795218,0,1,0,0,1,1,0,3
993165081,0,2,1,1,1,1,1,7
992342294,0,2,3,1,1,2,1,10
990398625,0,2,0,1,1,2,1,7
989624093,1,2,2,1,1,2,1,10
988583194,1,2,2,1,1,2,1,10
1059236768,2,2,2,1,2,2,3,14
467536553,0,2,1,0,1,1,0,5
391386137,3,3,3,3,2,2,3,19
1056749747,3,3,3,3,3,1,3,19
959081739,3,3,3,3,3,2,3,20
182036911,3,2,0,2,2,2,1,12
1040629128,0,0,0,0,0,0,0,0
1009593717,0,1,1,0,1,1,0,4
967681072,0,1,1,0,1,1,0,4
1044957073,0,0,0,0,0,0,0,0
1040611918,0,1,0,1,1,2,2,7
847375327,0,0,0,0,0,0,0,0
322561783,0,1,2,1,0,1,0,5
946374202,3,3,3,3,3,2,3,20
462984386,3,3,3,3,3,2,3,20
523933985,3,2,3,1,3,2,3,17
479297913,3,3,2,2,3,2,3,18
1079339943,0,0,0,0,0,0,0,0
660061216,0,2,3,1,1,1,3,11
786563658,0,2,3,1,1,1,3,11
998068807,3,2,1,0,1,2,0,9
971027879,0,2,1,3,1,1,1,9
964184399,0,1,0,1,1,1,1,5
1045763096,2,2,3,1,1,1,1,11
801836009,0,3,1,3,1,1,1,10
946631838,3,2,3,3,3,2,3,19
1054021246,0,2,2,1,1,1,1,8
1013484857,0,2,1,0,0,1,0,4
1003880466,0,2,1,1,1,1,1,7
970643403,0,0,0,0,0,0,0,0
998216727,3,3,3,3,2,3,3,20
994037344,3,3,3,3,2,3,3,20
939397898,2,2,3,2,2,2,1,14
77278452,3,3,3,2,3,2,3,19
419548731,3,3,3,3,2,1,3,18
362432136,3,3,3,3,3,2,3,20
560723955,0,2,2,2,2,1,3,12
583812048,3,3,3,3,3,2,3,20
940562761,0,0,0,0,0,0,0,0
1069339108,0,2,3,1,2,2,3,13
1078800246,0,2,2,1,1,1,3,10
143598424,0,0,0,0,0,0,0,0
690594415,0,2,2,1,1,1,1,8
97643384,0,0,0,0,0,0,0,0
847915138,3,3,3,3,2,2,3,19
13061701,0,0,0,0,0,0,0,0
726415419,0,1,0,1,1,2,2,7
780165417,0,1,1,1,1,1,1,6
1055519306,0,0,0,0,0,0,0,0
1047038351,3,3,3,2,2,1,3,17
1054388569,0,0,0,0,0,0,0,0
1020248959,0,1,1,0,1,1,0,4
674496251,1,2,3,1,2,2,1,12
990665836,3,3,2,3,1,2,1,15
972601725,0,1,0,0,1,2,0,4
102291462,0,0,0,0,0,0,0,0
983314271,0,1,0,1,1,1,1,5
1079953997,3,2,2,1,1,2,1,12
1068100449,0,0,0,0,0,0,0,0
1045636578,0,2,1,1,1,1,1,7
1066573838,0,2,3,1,1,2,1,10
1078969982,0,2,1,0,1,1,0,5
466827566,0,3,2,3,2,1,1,12
461498122,0,3,2,3,2,1,3,14
460833907,0,3,2,3,2,1,3,14
1073202156,0,0,0,0,0,0,0,0
1074113549,0,2,1,0,1,1,0,5
941839047,0,0,0,0,0,0,0,0
871689858,0,2,0,1,1,1,1,6
1056833099,0,2,2,1,1,1,1,8
843104416,0,2,1,0,1,1,0,5
1044779381,0,2,2,1,1,1,0,7
1018769587,0,0,0,0,0,0,0,0
944033717,0,0,0,0,0,0,0,0
1034195545,0,2,0,1,1,1,1,6
1033821741,1,2,1,0,1,2,0,7
996306547,0,0,0,0,0,0,0,0
796831829,3,3,3,3,3,2,3,20
1009706095,0,2,1,1,1,1,1,7
632735776,3,3,3,3,2,2,3,19
955299492,0,0,0,0,0,0,0,0
30249426,0,0,0,0,0,0,0,0
915644871,0,2,3,1,1,2,3,12
928953386,0,2,2,2,3,1,3,13
970735376,2,2,3,3,2,1,3,16
907792148,2,2,3,2,2,1,3,15
908234521,0,2,2,1,1,1,3,10
1051693246,0,2,3,1,2,1,3,12
1025452462,3,2,3,2,2,2,3,17
1009847361,3,3,3,3,3,2,3,20
315081428,0,0,0,0,0,0,0,0
517093464,3,3,3,3,3,2,3,20
1048709972,0,0,0,0,0,0,0,0
1013747124,0,1,0,0,0,1,0,2
971545756,3,3,3,3,3,2,3,20
741161286,2,2,2,3,2,2,1,14
1072649137,0,1,0,1,1,1,1,5
1061752781,3,3,3,3,3,2,3,20
1052379821,0,2,0,1,1,2,1,7
700859518,0,1,0,1,1,2,1,6
736499978,0,2,3,1,1,1,3,11
549964195,0,2,3,1,2,2,1,11
497443778,0,2,3,1,1,1,1,9
897542008,0,1,0,1,1,2,0,5
941923646,0,2,2,1,1,1,3,10
736709866,0,2,3,1,1,1,1,9
699368386,0,2,0,0,1,1,0,4
979950976,0,1,0,0,0,1,0,2
1034149526,0,2,0,1,0,1,1,5
1026869259,0,1,0,1,1,2,1,6
1004886004,3,3,1,1,1,2,1,12
760737208,3,3,3,3,3,1,3,19
904451746,0,2,1,1,1,1,1,7
1003193363,0,1,0,1,0,1,1,4
950257802,0,2,0,1,1,2,1,7
604320746,0,2,2,1,1,1,3,10
580575379,0,2,2,1,1,2,1,9
1060180376,0,1,0,1,1,2,0,5
1006815478,0,0,0,0,0,0,0,0
363278735,0,2,0,1,1,1,0,5
634064078,0,1,0,0,1,1,0,3
664831417,0,2,1,0,1,2,0,6
988720966,0,2,0,0,1,1,0,4
96898945,0,0,0,0,0,0,0,0
960786196,3,3,3,3,2,3,3,20
974123786,0,2,1,1,2,1,1,8
688784244,2,2,2,3,2,1,3,15
785191351,0,0,0,0,0,0,0,0
1045159042,2,3,1,1,2,2,1,12
771560027,2,3,3,3,2,2,3,18
1071983456,0,1,0,1,1,1,1,5
775512102,3,3,3,3,2,2,3,19
374216052,3,3,3,3,2,2,3,19
137097465,0,2,2,1,1,2,3,11
743088396,0,2,2,1,1,1,3,10
988321792,2,3,2,1,2,2,3,15
1053865268,0,1,0,1,1,2,1,6
1080376242,0,0,0,0,0,0,0,0
1057009762,0,0,0,0,0,0,0,0
417791346,0,0,0,0,0,0,0,0
1018323621,0,1,1,0,1,1,0,4
490231345,0,2,0,0,1,1,0,4
510186917,0,0,0,0,0,0,0,0
983662987,0,2,0,0,2,1,0,5
971424952,1,2,2,1,1,2,3,12
953937364,1,3,2,1,2,2,1,12
898131688,1,2,0,1,2,1,1,8
967684242,0,2,2,1,1,2,3,11
907540945,3,2,2,1,2,2,3,15
103648722,0,0,0,0,0,0,0,0
1029946685,0,2,1,3,1,1,1,9
1033121045,0,2,0,0,0,1,0,3
872774351,3,3,2,3,2,2,3,18
964001941,3,3,2,3,2,2,3,18
1043732527,0,2,1,0,1,1,0,5
150089439,3,3,3,1,2,2,3,17
330333818,3,3,2,2,2,2,3,17
785535738,3,3,3,3,2,2,3,19
636113379,0,2,3,1,3,1,1,11
176237867,0,0,0,0,0,0,0,0
736822316,3,3,2,3,2,2,3,18
476552856,0,1,1,1,1,1,1,6
1050071658,3,2,3,3,3,2,3,19
887172546,3,3,3,3,3,2,3,20
130542265,3,3,3,3,3,2,3,20
695422391,3,2,2,3,3,2,1,16
364581488,3,2,2,3,3,2,1,16
553143922,3,3,2,3,2,2,3,18
225880892,3,3,3,3,3,2,3,20
727389904,3,3,2,3,2,2,3,18
817848279,3,3,3,3,3,2,3,20
264323512,3,3,3,3,3,2,3,20
957401265,0,2,2,1,2,1,3,11
1049598057,0,2,0,1,2,1,0,6
1027366437,0,1,2,1,2,1,0,7
1034965098,0,1,2,1,1,2,0,7
992024944,0,2,0,1,1,2,1,7
915028617,0,2,1,1,2,1,1,8
911214177,0,0,0,0,0,0,0,0
1053305969,1,2,0,1,2,1,0,7
1050373992,0,2,0,1,1,2,2,8
961986183,0,2,0,1,1,2,0,6
988495067,0,1,0,0,1,1,0,3
335991056,3,3,3,3,2,2,3,19
665610375,3,3,3,3,3,2,3,20
119821977,0,0,0,0,0,0,0,0
933563272,2,2,3,1,1,1,3,13
1013402384,0,2,2,3,1,2,3,13
874757212,2,2,3,1,1,2,3,14
929136497,1,2,2,1,2,1,1,10
1081256155,0,0,0,0,0,0,0,0
1080865059,0,0,0,0,0,0,0,0
1009318825,0,1,0,1,1,1,0,4
1080516133,0,2,0,0,0,1,0,3
1047455755,0,2,2,1,1,2,3,11
1052497523,0,1,0,1,1,2,0,5
1080196245,0,0,0,0,0,0,0,0
1079882345,0,0,0,0,0,0,0,0
1079696114,0,2,0,0,0,1,0,3
919906715,0,2,1,1,1,1,1,7
1064772516,0,2,0,1,1,1,1,6
762589303,0,1,0,1,1,2,0,5
934690397,0,1,1,1,1,1,0,5
1005046726,0,2,1,1,1,2,1,8
100987045,0,0,0,0,0,0,0,0
980739954,3,2,2,3,2,2,3,17
922470123,0,2,0,0,0,1,0,3
501838094,0,0,0,0,0,0,0,0
391103699,0,2,0,1,1,2,1,7
401367372,0,2,2,1,1,1,1,8
937052616,0,0,0,0,0,0,0,0
1023079788,3,3,2,3,3,2,1,17
1045075844,0,0,0,0,0,0,0,0
985012775,1,2,2,1,1,2,1,10
1081579176,0,1,0,0,1,1,0,3
1047996436,0,2,0,1,1,2,2,8
1074361254,0,0,0,0,0,0,0,0
978444741,3,2,3,3,2,2,3,18
917146396,0,2,0,0,0,1,0,3
1074800938,0,0,0,0,0,0,0,0
1043497789,0,0,0,0,0,0,0,0
1023544567,0,2,2,1,1,1,3,10
847480289,2,2,0,3,2,1,1,11
713198389,3,3,3,3,3,1,3,19
1080711726,0,0,0,0,0,0,0,0
1080584103,0,2,2,0,1,1,0,6
1034453251,0,2,2,1,1,1,1,8
1050112914,0,0,0,0,0,0,0,0
883199785,3,3,3,3,3,1,3,19
1079353229,0,2,1,0,1,1,0,5
1056661889,0,0,0,0,0,0,0,0
1068520353,0,0,0,0,0,0,0,0
1066760747,0,0,0,0,0,0,0,0
875551565,0,1,0,1,1,2,0,5
1047799937,3,3,3,3,3,3,3,21
1036094354,0,0,0,0,0,0,0,0
339374129,3,3,3,3,3,2,3,20
895771294,1,2,2,3,1,2,1,12
679228212,3,2,3,1,1,2,3,15
910804074,3,2,3,3,2,2,1,16
735185314,0,2,2,1,2,2,3,12
559715871,3,3,3,3,3,2,3,20
838231539,3,2,3,3,2,2,1,16
177224273,0,0,0,0,0,0,0,0
1003314971,3,2,0,3,3,2,0,13
1021738242,0,2,2,1,2,1,3,11
87829696,3,3,3,2,3,2,3,19
989569831,0,3,3,1,2,3,3,15
969864589,0,2,3,1,1,2,3,12
828120849,3,2,3,3,2,2,3,18
990457906,3,2,0,1,2,2,1,11
101758327,0,0,0,0,0,0,0,0
959308107,0,0,0,0,0,0,0,0
988073022,0,0,0,0,0,0,0,0
741395541,0,0,0,0,0,0,0,0
250669876,0,0,0,0,0,0,0,0
181407056,0,0,0,0,0,0,0,0
1052324851,0,0,0,0,0,0,0,0
1050115055,0,0,0,0,0,0,0,0
1030547045,0,0,0,0,0,0,0,0
1048681931,0,2,1,1,1,1,1,7
834677222,1,2,0,0,1,1,0,5
779821918,1,1,0,1,2,2,1,8
1007657697,0,3,2,1,1,1,3,11
604877729,0,2,3,1,1,1,3,11
679778503,3,2,0,0,2,2,0,9
948205384,0,1,0,0,2,2,0,5
948205965,0,1,0,0,2,2,0,5
947440081,2,1,0,0,2,2,0,7
989150208,3,3,0,0,3,2,0,11
933905246,2,2,2,1,1,2,3,13
882470479,0,1,0,0,1,1,0,3
651265417,0,1,0,0,1,1,0,3
1009900022,0,0,0,0,0,0,0,0
835989103,0,0,0,0,0,0,0,0
557908441,0,2,2,1,1,1,0,7
535268171,3,3,3,3,3,2,3,20
1046966832,3,3,0,2,3,1,1,13
658687782,0,0,0,0,0,0,0,0
1054571334,0,1,0,2,2,2,0,7
937824812,2,2,2,2,3,2,3,16
1038052997,0,0,0,0,0,0,0,0
902366628,3,3,2,3,1,1,3,16
1038843651,3,3,2,2,1,1,3,15
104810953,0,0,0,0,0,0,0,0
843205405,0,0,0,0,0,0,0,0
870965243,0,2,1,1,2,1,1,8
89421243,0,0,0,0,0,0,0,0
813628525,0,2,3,1,1,1,3,11
807674099,0,2,1,1,2,1,1,8
916004422,0,2,1,1,1,1,0,6
814103299,3,3,3,3,3,2,3,20
1069013144,0,2,2,1,1,1,1,8
863836732,3,3,2,3,2,2,3,18
1035153007,3,3,3,3,3,2,3,20
942077048,0,2,0,1,1,1,1,6
530304797,3,3,2,3,2,2,1,16
648802333,0,2,0,1,1,2,1,7
718885401,3,3,3,3,3,2,3,20
768412273,1,3,0,1,2,2,1,10
521630624,3,3,3,2,2,2,1,16
529749544,3,3,2,3,2,2,1,16
524442258,0,2,1,3,1,2,1,10
963606014,3,3,2,3,2,2,3,18
962241025,0,2,1,1,1,1,1,7
894142945,3,2,3,1,3,2,1,15
930676488,1,2,0,1,2,2,1,9
813192803,3,2,3,3,1,2,3,17
1061220238,0,0,0,0,0,0,0,0
1077153934,0,1,0,0,1,1,0,3
1055815219,0,0,0,0,0,0,0,0
13382184,3,2,3,1,2,2,3,16
1066611741,1,2,2,1,1,2,3,12
749896547,3,3,3,3,3,1,3,19
968591915,0,2,1,1,1,1,1,7
1073335188,0,1,2,1,1,1,0,6
1069167764,0,2,0,1,1,2,2,8
992402205,0,0,0,0,0,0,0,0
380087404,1,3,1,1,2,1,1,10
112606466,0,0,0,0,0,0,0,0
1073634828,0,0,0,0,0,0,0,0
224934511,0,0,0,0,0,0,0,0
139427015,0,0,0,0,0,0,0,0
287902355,0,2,2,3,1,1,1,10
142653315,0,0,0,0,0,0,0,0
170067332,0,0,0,0,0,0,0,0
107020719,0,0,0,0,0,0,0,0
1079293755,0,1,0,0,1,2,0,4
1072525465,1,2,0,1,1,2,1,8
1079380076,0,1,2,1,1,2,0,7
1063062916,0,2,3,1,1,2,3,12
1061752369,0,2,3,1,1,2,3,12
1057848691,1,2,2,1,1,1,3,11
1070350116,0,2,3,1,1,2,3,12
1068069451,0,2,3,1,1,2,3,12
597883145,3,3,3,3,3,2,3,20
730246922,2,2,0,1,3,2,1,11
812244435,2,2,2,1,3,2,3,15
706282084,2,2,3,3,3,2,1,16
532322698,3,3,3,3,3,2,3,20
510191754,3,3,3,3,3,2,3,20
474920971,3,2,2,1,2,2,3,15
404802357,2,2,2,1,2,2,2,13
600712163,3,3,3,2,3,2,3,19
84679498,0,0,0,0,0,0,0,0
539974152,2,2,3,1,2,2,1,13
1004519585,0,2,0,1,1,1,1,6
1003713671,0,2,0,0,0,1,0,3
1005115077,0,1,0,0,0,1,0,2
1005012089,0,2,0,1,0,1,1,5
1002275003,0,1,0,1,1,2,2,7
988973813,0,2,2,1,1,1,1,8
866799228,0,0,0,0,0,0,0,0
822556684,0,0,0,0,0,0,0,0
1045006076,1,2,2,2,1,2,1,11
1040765856,3,3,0,2,1,2,1,12
1040848493,0,2,2,1,1,1,1,8
1039860194,0,1,2,1,1,1,0,6
1038292347,0,1,0,1,1,1,1,5
996311959,0,2,1,0,1,1,0,5
993159549,3,2,3,1,2,2,3,16
1030286282,2,1,0,0,2,2,0,7
411801977,0,1,0,0,2,1,0,4
92761798,0,0,0,0,0,0,0,0
335517266,3,3,0,1,2,2,2,13
285951068,2,2,0,3,1,1,1,10
1076846577,0,2,2,1,1,2,1,9
1076605586,0,2,0,1,1,2,1,7
1074617602,0,2,0,1,1,2,0,6
1075029905,3,2,0,1,1,2,1,10
1071977357,0,1,0,0,1,1,0,3
1068072112,0,0,0,0,0,0,0,0
1072904924,0,2,0,1,1,2,0,6
498276299,0,2,0,1,1,2,0,6
992204176,0,2,2,1,1,1,1,8
907965356,0,1,1,0,1,2,0,5
780556597,0,1,0,0,0,1,0,2
722209128,3,3,3,3,3,1,3,19
137673023,0,0,0,0,0,0,0,0
1081401254,0,0,0,0,0,0,0,0
1081926638,0,2,3,1,1,2,1,10
1081904642,0,0,0,0,0,0,0,0
930442402,0,0,0,0,0,0,0,0
1078737335,0,1,0,1,1,2,0,5
1077576395,0,2,1,1,1,2,1,8
1064901363,0,0,0,0,0,0,0,0
1080835953,3,2,1,1,1,2,2,12
1079841037,0,2,0,1,1,1,1,6
1049966203,0,0,0,0,0,0,0,0
84588982,0,2,3,3,3,1,3,15
886173585,0,0,0,0,0,0,0,0
617554569,0,2,2,1,2,2,3,12
631470393,0,2,2,1,2,2,3,12
572316149,0,2,2,1,2,2,3,12
865060655,3,3,3,3,3,2,3,20
1051915559,3,3,3,3,2,2,3,19
1047721427,3,2,2,3,2,2,1,15
1027243108,3,2,3,3,2,2,3,18
1002461518,0,1,0,1,1,2,2,7
990351982,0,2,0,1,1,1,1,6
953582313,3,3,3,3,3,2,3,20
639449766,0,0,0,0,0,0,0,0
642770892,2,2,0,0,1,1,0,6
631730881,0,1,0,1,1,1,1,5
1051509485,0,2,0,0,0,1,0,3
1052548992,0,0,0,0,0,0,0,0
1027208782,3,2,2,3,1,0,3,14
1007975467,2,2,2,3,2,2,1,14
520730432,3,3,3,3,3,2,3,20
971540884,3,2,1,3,1,2,1,13
957424382,0,0,0,0,0,0,0,0
1051137704,3,2,3,1,2,2,1,14
1080490905,0,0,0,0,0,0,0,0
1077135878,0,2,2,3,1,1,3,12
1041163859,3,2,2,1,1,2,2,13
1010861272,0,2,0,0,2,1,0,5
950574253,3,3,2,2,3,2,3,18
886378671,3,2,3,3,2,1,3,17
944596846,3,3,3,3,2,2,3,19
917998894,0,2,1,1,1,1,1,7
932802007,3,2,0,3,2,2,1,13
844168042,2,3,1,1,2,2,1,12
783569087,0,2,0,1,2,1,1,7
892705066,0,2,2,1,1,2,3,11
798113908,3,3,2,1,2,2,1,14
1011965561,3,2,3,3,3,2,3,19
1059926259,0,0,0,0,0,0,0,0
763865083,3,3,3,3,3,2,3,20
961374859,3,3,3,3,2,1,1,16
946621928,0,2,0,2,2,1,0,7
966076979,3,3,2,3,2,2,3,18
959321997,3,3,2,3,2,2,1,16
959195064,3,3,2,3,2,2,1,16
1005910785,0,2,1,1,1,1,1,7
1080701763,3,3,3,3,2,2,3,19
1079550672,3,3,3,1,2,2,3,17
1074628727,0,2,0,0,0,1,0,3
1057427554,3,3,3,3,3,2,3,20
1054146678,0,2,3,2,1,1,3,12
960876808,0,2,3,3,1,1,3,13
489332209,0,2,3,1,1,1,3,11
167347915,3,2,2,1,2,1,3,14
979125689,0,2,0,1,2,1,1,7
19957191,0,0,0,0,0,0,0,0
756899565,0,2,1,1,1,1,1,7
960035724,1,2,2,3,2,1,3,14
568536213,0,2,2,1,1,1,0,7
356572536,0,2,2,1,2,1,3,11
881010481,0,2,2,1,1,2,1,9
538004344,3,3,2,2,1,1,3,15
793738804,0,0,0,0,0,0,0,0
726205049,3,3,3,3,1,2,3,18
984390631,3,2,2,3,2,1,3,16
843210443,0,2,2,1,2,1,1,9
1014717467,0,1,0,0,2,1,0,4
511513493,0,1,0,0,0,1,0,2
373858024,0,2,2,3,2,1,3,13
1020556333,0,0,0,0,0,0,0,0
664006805,0,1,2,1,1,1,1,7
407019601,0,2,1,1,1,1,1,7
467473388,0,2,0,1,1,2,0,6
842923623,1,3,3,3,2,2,3,17
1043489107,3,3,3,3,3,2,3,20
872243329,3,2,2,2,2,2,3,16
1050031691,3,3,3,3,2,2,3,19
1065016126,2,2,2,1,2,2,3,14
408375017,3,3,2,3,2,2,3,18
1047412409,0,3,2,1,2,1,3,12
1023061617,0,0,0,0,0,0,0,0
1046880071,0,2,1,1,1,1,1,7
952929648,0,1,0,1,1,2,0,5
949217944,3,3,2,1,3,1,3,16
945453649,0,2,2,1,1,2,3,11
1078036146,0,0,0,0,0,0,0,0
1079170434,0,1,2,1,1,2,1,8
1042647963,0,3,2,1,1,1,3,11
1064647184,0,0,0,0,0,0,0,0
104,0,2,2,1,1,2,3,11
970575173,0,2,2,2,1,1,3,11
900623121,2,3,2,3,2,2,2,16
952318388,3,3,2,3,2,2,3,18
843179776,0,3,2,1,1,2,3,12
880321552,1,2,2,1,1,2,3,12
1039056451,0,0,0,0,0,0,0,0
93502309,0,0,0,0,0,0,0,0
919401803,0,2,1,1,1,1,1,7
1053816082,0,0,0,0,0,0,0,0
1003537162,0,0,0,0,0,0,0,0
1054400829,1,1,2,1,2,2,0,9
979456633,3,3,0,1,1,2,1,11
642959008,3,3,3,3,3,2,3,20
197620674,3,3,1,2,3,1,1,14
497748263,0,1,1,1,1,1,1,6
946520342,3,3,2,1,2,2,3,16
1064851343,2,3,2,1,2,1,1,12
1056843687,0,1,0,1,1,2,2,7
281956054,0,0,0,0,0,0,0,0
102747706,0,0,0,0,0,0,0,0
1018711803,1,3,1,3,2,2,1,13
782729373,1,2,1,2,2,2,1,11
960033372,0,0,0,0,0,0,0,0
1024610797,0,2,0,2,2,1,0,7
753683565,0,3,3,1,1,1,3,12
992314653,0,0,0,0,0,0,0,0
851574331,0,0,0,0,0,0,0,0
1065588272,3,2,2,1,1,2,3,14
945038425,0,0,0,0,0,0,0,0
960963521,0,0,0,0,0,0,0,0
854494385,0,0,0,0,0,0,0,0
962369699,0,2,0,1,1,1,1,6
1051540016,0,2,2,1,1,1,3,10
1051729358,0,2,2,1,1,1,3,10
1073531859,0,2,1,0,1,1,0,5
1064741883,0,0,0,0,0,0,0,0
102904075,0,0,0,0,0,0,0,0
1041926368,1,2,0,1,1,2,1,8
609230073,3,3,3,3,3,2,3,20
1041565657,0,0,0,0,0,0,0,0
1023087463,0,0,0,0,0,0,0,0
341661607,1,2,0,1,1,2,0,7
533287993,0,1,0,1,1,1,1,5
357792483,1,2,1,1,1,2,0,8
739709602,3,2,3,2,2,2,1,15
744422894,0,2,0,1,1,2,2,8
74442478,0,0,0,0,0,0,0,0
412953073,0,0,0,0,0,0,0,0
880927601,0,2,0,0,1,1,0,4
805352374,0,2,2,1,1,1,1,8
854306056,0,1,0,0,1,1,0,3
692684053,0,2,1,0,0,1,0,4
593047164,0,0,0,0,0,0,0,0
1052524243,0,1,1,2,1,1,0,6
890597911,0,3,2,1,2,1,3,12
1057444664,1,2,1,1,2,2,1,10
649932368,2,2,0,1,1,2,0,8
409122312,0,2,1,1,1,2,2,9
493395463,0,0,0,0,0,0,0,0
1074484379,0,2,0,0,1,1,0,4
1074375938,0,2,1,1,1,1,1,7
